age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,income,Continent
60,Private,127084,hs_grad,9,Married-civ-spouse,service,Husband,White,Male,0,2042,34,<=50K,North America
49,Local-gov,107231,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,2002,40,<=50K,North America
53,Local-gov,135102,hs_grad,9,Married-civ-spouse,service,Husband,White,Male,0,2002,45,<=50K,North America
56,Private,201822,HS_dropout,4,Married-civ-spouse,labor,Husband,White,Male,0,2002,40,<=50K,North America
48,Private,413363,HS_dropout,7,Married-civ-spouse,labor,Husband,White,Male,0,2002,40,<=50K,North America
32,Federal-gov,148138,bachelor,13,Married-civ-spouse,professional,Husband,Asian-Pac-Islander,Male,0,2002,40,<=50K,Asia
42,Self-emp-not-inc,170721,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,2002,40,<=50K,North America
32,Private,102858,associate,12,Married-civ-spouse,professional,Husband,White,Male,0,2002,42,<=50K,North America
28,Local-gov,175262,associate,12,Married-civ-spouse,service,Husband,White,Male,0,2002,40,<=50K,Europe
26,Private,36936,associate,11,Married-civ-spouse,blue_collar,Husband,White,Male,0,2002,40,<=50K,North America
59,Private,169982,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,2002,50,<=50K,North America
47,Self-emp-not-inc,208407,bachelor,13,Married-civ-spouse,professional,Husband,White,Male,0,2002,30,<=50K,North America
41,Private,41090,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,2002,60,<=50K,North America
36,Private,183739,hs_grad,9,Married-civ-spouse,blue_collar,Own-child,White,Female,0,2002,40,<=50K,North America
45,Private,357540,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,2002,55,<=50K,North America
30,Private,48520,associate,12,Married-civ-spouse,professional,Husband,White,Male,0,2002,40,<=50K,North America
36,Private,107916,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,2002,40,<=50K,North America
34,Self-emp-inc,198613,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,0,2002,40,<=50K,North America
53,Private,283743,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,2002,40,<=50K,North America
51,Private,210940,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,0,2002,45,<=50K,North America
47,Self-emp-not-inc,355978,PhD,16,Married-civ-spouse,labor,Husband,White,Male,0,2002,45,<=50K,North America
30,Private,57651,hs_grad,9,Never-married,clerical,Unmarried,White,Male,0,2001,42,<=50K,North America
20,Private,315877,hs_grad,9,Never-married,service,Unmarried,White,Male,0,2001,40,<=50K,North America
42,Federal-gov,74680,masters,14,Divorced,clerical,Not-in-family,White,Male,0,2001,60,<=50K,North America
31,Private,454508,HS_dropout,7,Never-married,blue_collar,Not-in-family,White,Male,0,2001,40,<=50K,North America
33,Private,202046,bachelor,13,Never-married,labor,Not-in-family,White,Male,0,2001,40,<=50K,North America
25,Private,121102,associate,12,Never-married,support,Not-in-family,White,Female,0,2001,30,<=50K,North America
20,Private,146879,hs_grad,9,Never-married,service,Not-in-family,White,Male,0,2001,40,<=50K,North America
23,Private,213955,hs_grad,9,Never-married,clerical,Own-child,Black,Male,0,2001,40,<=50K,North America
41,Self-emp-not-inc,277783,college_dropout,10,Divorced,blue_collar,Not-in-family,White,Male,0,2001,50,<=50K,North America
54,Self-emp-not-inc,199741,hs_grad,9,Widowed,blue_collar,Not-in-family,White,Male,0,2001,35,<=50K,North America
25,Private,378322,hs_grad,9,Never-married,blue_collar,Not-in-family,White,Male,0,2001,50,<=50K,North America
19,Private,264390,college_dropout,10,Never-married,clerical,Own-child,White,Female,0,2001,40,<=50K,North America
24,Private,210029,hs_grad,9,Never-married,clerical,Not-in-family,White,Female,0,2001,37,<=50K,North America
56,Federal-gov,61885,bachelor,13,Never-married,labor,Not-in-family,Black,Male,0,2001,65,<=50K,North America
21,Local-gov,102942,college_dropout,10,Never-married,service,Not-in-family,White,Female,0,2001,40,<=50K,North America
34,Private,209297,hs_grad,9,Never-married,labor,Not-in-family,Black,Male,0,2001,40,<=50K,North America
19,Private,198459,hs_grad,9,Never-married,clerical,Own-child,White,Male,0,2001,40,<=50K,North America
48,Private,93476,hs_grad,9,Separated,clerical,Not-in-family,White,Female,0,2001,40,<=50K,North America
34,Private,174789,bachelor,13,Never-married,service,Not-in-family,White,Male,0,2001,40,<=50K,North America
31,Private,189759,hs_grad,9,Never-married,labor,Not-in-family,White,Male,0,2001,40,<=50K,North America
36,Private,297847,hs_grad,9,Never-married,service,Not-in-family,Black,Female,0,2001,40,<=50K,North America
27,Private,124953,hs_grad,9,Never-married,service,Not-in-family,White,Male,0,1980,40,<=50K,North America
27,Private,116358,college_dropout,10,Never-married,blue_collar,Own-child,Asian-Pac-Islander,Male,0,1980,40,<=50K,Asia
35,Private,187119,bachelor,13,Divorced,white_collar,Not-in-family,White,Female,0,1980,65,<=50K,North America
31,Self-emp-not-inc,161745,bachelor,13,Married-spouse-absent,white_collar,Not-in-family,White,Male,0,1980,60,<=50K,North America
27,Federal-gov,469705,hs_grad,9,Never-married,blue_collar,Not-in-family,Black,Male,0,1980,40,<=50K,North America
28,Local-gov,304960,associate,12,Never-married,clerical,Not-in-family,White,Female,0,1980,40,<=50K,North America
42,Private,175935,hs_grad,9,Divorced,labor,Not-in-family,White,Male,0,1980,46,<=50K,North America
44,Private,355728,college_dropout,10,Separated,white_collar,Not-in-family,White,Male,0,1980,45,<=50K,Europe
41,Private,53956,bachelor,13,Divorced,white_collar,Not-in-family,White,Male,0,1980,56,<=50K,North America
28,Private,184723,bachelor,13,Never-married,support,Not-in-family,White,Female,0,1980,35,<=50K,North America
41,Federal-gov,185616,hs_grad,9,Never-married,clerical,Not-in-family,White,Female,0,1980,40,<=50K,North America
35,Private,54595,HS_dropout,6,Widowed,service,Not-in-family,Black,Female,0,1980,40,<=50K,North America
58,Private,126104,masters,14,Divorced,clerical,Not-in-family,White,Female,0,1980,45,<=50K,North America
40,Private,139193,hs_grad,9,Divorced,labor,Not-in-family,White,Male,0,1980,48,<=50K,North America
31,Private,184306,associate,11,Never-married,labor,Own-child,White,Male,0,1980,60,<=50K,North America
30,Private,207301,hs_grad,9,Never-married,white_collar,Not-in-family,White,Female,0,1980,40,<=50K,North America
32,Private,199529,college_dropout,10,Separated,support,Not-in-family,Amer-Indian-Eskimo,Male,0,1980,40,<=50K,North America
25,Private,111058,college_dropout,10,Never-married,clerical,Not-in-family,White,Male,0,1980,40,<=50K,North America
34,Private,198103,hs_grad,9,Never-married,labor,Own-child,White,Male,0,1980,40,<=50K,North America
56,Private,34626,college_dropout,10,Divorced,white_collar,Not-in-family,White,Female,0,1980,40,<=50K,North America
45,Private,100651,hs_grad,9,Divorced,service,Not-in-family,White,Male,0,1980,40,<=50K,North America
50,Private,104501,hs_grad,9,Never-married,clerical,Not-in-family,White,Male,0,1980,40,<=50K,North America
27,Private,132805,HS_dropout,6,Never-married,white_collar,Other-relative,White,Male,0,1980,40,<=50K,North America
51,Private,96062,college_dropout,10,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,40,>50K,North America
40,Private,207578,associate,12,Married-civ-spouse,support,Husband,White,Male,0,1977,60,>50K,North America
41,Private,445382,masters,14,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,65,>50K,North America
49,Private,192776,masters,14,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,45,>50K,North America
37,Private,22463,associate,11,Married-civ-spouse,blue_collar,Husband,White,Male,0,1977,40,>50K,North America
36,Self-emp-inc,108293,bachelor,13,Married-civ-spouse,white_collar,Wife,White,Female,0,1977,45,>50K,North America
35,Private,199352,prof_school,15,Married-civ-spouse,professional,Husband,White,Male,0,1977,80,>50K,North America
29,Self-emp-inc,260729,hs_grad,9,Married-civ-spouse,white_collar,Wife,White,Female,0,1977,25,>50K,North America
50,Private,133963,bachelor,13,Married-civ-spouse,professional,Wife,White,Female,0,1977,40,>50K,North America
46,Private,129007,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,40,>50K,North America
44,Self-emp-not-inc,179557,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,45,>50K,North America
42,Local-gov,111252,masters,14,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,40,>50K,North America
38,Federal-gov,338320,prof_school,15,Married-civ-spouse,professional,Husband,White,Male,0,1977,50,>50K,North America
45,Private,192835,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,55,>50K,North America
43,Local-gov,147328,masters,14,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,60,>50K,North America
47,Self-emp-inc,139268,prof_school,15,Married-civ-spouse,professional,Husband,White,Male,0,1977,60,>50K,North America
58,Self-emp-inc,349910,prof_school,15,Married-civ-spouse,professional,Husband,White,Male,0,1977,50,>50K,North America
48,Private,331482,prof_school,15,Married-civ-spouse,support,Husband,White,Male,0,1977,40,>50K,North America
42,Local-gov,245307,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,48,>50K,North America
55,Private,153484,masters,14,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,50,>50K,North America
51,Private,252903,HS_dropout,6,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,40,>50K,North America
32,Private,295589,masters,14,Married-civ-spouse,white_collar,Husband,Black,Male,0,1977,40,>50K,North America
45,Local-gov,160472,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,50,>50K,North America
56,Private,192869,masters,14,Married-civ-spouse,blue_collar,Husband,White,Male,0,1977,44,>50K,North America
38,Private,234901,masters,14,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,60,>50K,North America
45,Private,33300,associate,11,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,50,>50K,North America
49,Private,101825,masters,14,Married-civ-spouse,professional,Wife,White,Female,0,1977,40,>50K,North America
36,Private,183612,hs_grad,9,Married-civ-spouse,professional,Husband,White,Male,0,1977,40,>50K,North America
49,Private,185041,masters,14,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,40,>50K,North America
30,Private,315640,PhD,16,Married-civ-spouse,professional,Husband,Asian-Pac-Islander,Male,0,1977,40,>50K,Asia
42,Self-emp-inc,123838,prof_school,15,Married-civ-spouse,professional,Husband,White,Male,0,1977,50,>50K,North America
55,Private,31905,masters,14,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,40,>50K,North America
34,Private,181091,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,45,>50K,North America
54,Private,88278,PhD,16,Married-civ-spouse,professional,Husband,White,Male,0,1977,50,>50K,North America
42,Self-emp-not-inc,323790,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,70,>50K,North America
25,Local-gov,90730,bachelor,13,Married-civ-spouse,professional,Husband,White,Male,0,1977,40,>50K,North America
55,Self-emp-inc,138594,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,45,>50K,North America
58,State-gov,194068,masters,14,Married-civ-spouse,professional,Husband,White,Male,0,1977,50,>50K,North America
62,Private,218009,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,1977,60,>50K,North America
43,Self-emp-inc,221172,prof_school,15,Married-civ-spouse,professional,Husband,White,Male,0,1977,40,>50K,North America
57,Local-gov,174132,masters,14,Married-civ-spouse,professional,Wife,Black,Female,0,1977,40,>50K,North America
42,Self-emp-inc,277256,PhD,16,Married-civ-spouse,professional,Husband,White,Male,0,1977,60,>50K,North America
63,Self-emp-not-inc,35021,bachelor,13,Married-civ-spouse,professional,Husband,Asian-Pac-Islander,Male,0,1977,32,>50K,Asia
47,Self-emp-not-inc,213668,prof_school,15,Married-civ-spouse,professional,Husband,White,Male,0,1977,50,>50K,North America
37,Private,99146,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,50,>50K,North America
40,Private,209547,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,60,>50K,North America
43,Private,118308,bachelor,13,Married-civ-spouse,professional,Husband,White,Male,0,1977,50,>50K,North America
43,State-gov,33331,prof_school,15,Married-civ-spouse,professional,Husband,White,Male,0,1977,70,>50K,North America
41,Self-emp-not-inc,200574,prof_school,15,Married-civ-spouse,professional,Husband,White,Male,0,1977,60,>50K,North America
32,Private,204374,prof_school,15,Married-civ-spouse,professional,Husband,White,Male,0,1977,60,>50K,North America
47,Private,189680,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,40,>50K,North America
39,Federal-gov,175232,college_dropout,10,Married-civ-spouse,labor,Husband,White,Male,0,1977,60,>50K,North America
53,Private,193720,college_dropout,10,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,40,>50K,North America
34,Private,189759,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,45,>50K,North America
36,Private,32776,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,40,>50K,North America
47,Local-gov,285060,masters,14,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,41,>50K,North America
52,Private,23780,associate,11,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,45,>50K,North America
40,Self-emp-not-inc,284706,prof_school,15,Married-civ-spouse,professional,Husband,Amer-Indian-Eskimo,Male,0,1977,60,>50K,North America
42,Self-emp-inc,130126,bachelor,13,Married-civ-spouse,professional,Husband,White,Male,0,1977,40,>50K,North America
51,Private,102615,masters,14,Married-civ-spouse,service,Husband,White,Male,0,1977,40,>50K,North America
55,Private,208311,masters,14,Married-civ-spouse,support,Husband,White,Male,0,1977,20,>50K,North America
38,Private,111499,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,99,>50K,North America
52,Private,139671,college_dropout,10,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,50,>50K,North America
60,Federal-gov,165630,hs_grad,9,Married-civ-spouse,support,Husband,White,Male,0,1977,40,>50K,North America
55,Private,124808,associate,11,Married-civ-spouse,professional,Husband,White,Male,0,1977,50,>50K,Europe
47,Local-gov,29819,masters,14,Married-civ-spouse,white_collar,Husband,Black,Male,0,1977,50,>50K,North America
46,Private,102771,masters,14,Married-civ-spouse,support,Husband,White,Male,0,1977,40,>50K,North America
35,Private,86648,masters,14,Married-civ-spouse,professional,Husband,White,Male,0,1977,45,>50K,North America
59,Self-emp-inc,223215,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,50,>50K,North America
57,Private,437727,masters,14,Married-civ-spouse,professional,Husband,White,Male,0,1977,45,>50K,North America
46,Private,167515,college_dropout,10,Married-civ-spouse,professional,Husband,White,Male,0,1977,50,>50K,North America
46,Federal-gov,213140,masters,14,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,40,>50K,North America
52,Private,168553,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,1977,40,>50K,North America
45,Private,363677,PhD,16,Married-civ-spouse,professional,Wife,White,Female,0,1977,30,>50K,North America
37,Private,241998,bachelor,13,Married-civ-spouse,support,Husband,White,Male,0,1977,40,>50K,North America
46,Private,337050,masters,14,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,45,>50K,North America
44,Private,157249,bachelor,13,Married-civ-spouse,professional,Husband,Black,Male,0,1977,50,>50K,North America
45,Private,84298,associate,11,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,50,>50K,North America
43,Private,55213,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,1977,52,>50K,North America
54,Local-gov,185846,masters,14,Married-civ-spouse,professional,Husband,White,Male,0,1977,40,>50K,North America
50,Private,150999,masters,14,Married-civ-spouse,professional,Husband,White,Male,0,1977,40,>50K,North America
45,Private,225456,bachelor,13,Married-civ-spouse,professional,Husband,White,Male,0,1977,40,>50K,North America
36,Private,192939,masters,14,Married-civ-spouse,professional,Husband,White,Male,0,1977,60,>50K,North America
27,Private,183627,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,50,>50K,North America
36,Private,189404,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,35,>50K,North America
53,Private,152810,masters,14,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,55,>50K,North America
51,Local-gov,123011,masters,14,Married-civ-spouse,professional,Husband,White,Male,0,1977,35,>50K,North America
28,Private,114158,bachelor,13,Married-civ-spouse,professional,Wife,White,Female,0,1977,24,>50K,North America
